text,sentiment
pesanan tdk sesuai minta biru diksh pink buat anak laki ngga bisa baca juga bagus amat standar .,0
"pengirimnya lama , prosesnya juga",0
"produk sesuai deskripsi , respon cepat setelah checkout langsung dikirim . recomended seller semoga semakin sukses",1
ok banget .,1
"barang sudah sy trima , cuma frame nya tidak sesuai pesanan di chat buat solusi baca saja sungguh kecewa .",0
terjemahannya nggak pas,0
berfungsi dengan baik kualitas okey,1
"bagus , sesuai harapan",1
"harga produk yg terjangkau , barang berkualitas banget . thanks tokped",1
kualitas buruk . ada harga,0
barang tidak sesuai deskripsi bukan fast charger saya sudah coba di hp yang mendukung tapi setelah memakai kabel ini jadi normal bkn,0
"mantap , barang sudah sampai dengan selamat terimakasih",1
pengiriman cepat sukses,1
"layanan seller sangat jelektidak ada pemberitahuan di deskripsi toko atau produk kalau order diatas jam 1 proses besok karena alasan overload penjual telat memproses . konsumen tidak mungkin memahami kasus ? seharusnya , munculkan stop terima orderan jangan jadi korban sellersaya dengan ongkir reguler tapi hasilnya sama free ini namanya bentuk penipuan ke sebagai platform harusnya berhati hati yang memberikan pelayanan terbaik",0
barang sesuai dengan gambar . harga murah tapi kualitas ga murahan pengiriman nya cepet oke bgt deh puass,1
packing aman dan bagus,1
sesuai dengan yang digambar dan bagus,1
barang sdh di,1
ternyata tidak sesuai . dpat dipakai,0
. biar bintank bicara,1
"kualitas biasa saja , modelny jg standar cenderung krg tp dpt pas flessel jd ya ntap",1
packing rapi okelah . barang oke punya sayang datangnya agak lama mungkin karena mendekati lebaran jadi overload overall ok thx u,1
tak sesuai gambar . ini gada dijahit cuman disambung pake obras bahannya tipis kecewa,0
mana gak ada bubble wrapnya,0
makasih gan barang udah nyampe dengan baik .,1
"enak , admin good response",1
"pegawai nya kurang fokus nih , pengiriman satu bukunya kirim lagi dengn nama yang lain",0
"barang basah berair dan bau kwalitas tidak bagus , spt digambar cat nya byk yg terkelupas",0
tidak sesuai di gambar ya . tp harga segitu sudah lah,0
sudah sampai dengan selamat . terima kasih,1
barang mantaap . makasih gan,1
"pro harga kaget flash sale , respon seller cepat dlm proses konstruksi hampir seluruh nya dari logam kecuali mic holder . con base plate tipis baut ball head tidak presisi jadi harus konektor arm uk 8x1tpi bkn jd kurang compactible hp panjang kl berat suka jatuh jika posisi menghadap ke bawah",1
"barang bagus sesuai deskripsi , respon seller .",1
barang nya bagus broo . sesuai apa yg di ingin kan thx yaa,1
"barang sempat tidak terkirim hanya miskomunikasi aja , akhirnya nyampe juga walaupun agak lama",1
adminnya sabar . rekomen seller,1
barang sudah sampai .,1
spray tdk sesuai gambar . semprotannya spt mainan pistol anak aja,0
barang cepat sampe cuma nga berfungsi atau bisa pake gan . bukan ori juga,0
kiriman tepat waktu barang oke packing tp baterainya boros ya,1
"kabel charger nggak bisa , gimana gan ?",0
"baunya gak enak , ini siapa yang rancang ? suruh belajar coba parfum yg",0
yg black metalic produk jelek . disemprot sudah mampet tidak bisa digunakan,0
ga sesuai ama yg di fhoto pas nyampe lilunnya kecil . buanged ukurannya,0
hp mati tidak bisa digunakan,0
"maaf sya kasih bintang 1 . di keterangan udh jelas pilihan warna kuning rusa , lain jika tidak ada hijau atau biru tapi yg dteng malah pink kalau stok saya ingin konfirmasi terlebih dahulu ini kecewa si karna anak cowo bukan cewek kali sblum kirim coba cek lagi ?",0
ngak ada talinya warna juga kurang sesuai,0
barang nya bagus cuman saya baru saja membeli minggu lalu tapi sekarang sudah rusak dan tidak terpakai,0
"audio keluar gambar tidak , settingan di ps juga sudah ganti bukan rgb lagi tetap gambarnya .",0
enak nanti kalau udah habis order lagi ah,1
ga nempel sama sekali .,0
gan sry lupa konfirmasi . brg cepat sampai respon seller jg mouse nya berfungsi dgn baik thanks,1
"awalnya saya memberikan rating bagus karena pada pertama kali diffuser menyala dengan baik . menerima produk tanggal februari 202 , dan langsung coba hasilnya lalu ikuti petunjuk mematikan pembersihannya ini nyalakan kembali hari 2 kedua mist sudah tidak keluar tombol on mengajukan komplain di chat balasan dari pihak uchii mengatakan yang lebih 3 dapat dikomplain sangat disayangkan elektronik jawaban lainnya juga proffesional apakah membeli saat diskon dikirimkan rusak harusnya bertanggung jawab kalau ada penggantian minimal perbaikan",0
"salah kirim , bisa sih diselesaikan tapi males aja .",0
"hp tidak bisa mengeluarkan suara dering , baterai drop . jelek skali charger meledak",0
"buckle harga ribu . waktu datang , kondisi sudah banyak lecet dan baretnya seller cuma mengatakan besi memang gitu nanti juga akan karena pemakaian fungsi deploynya suka ngadat sangat kecewa dengan kualitas yang tidak sebanding harganya",0
mantap pastelnya . ini pemesanan utk yg kesekian kalinya selalu langganan n puas sm rasanya penjualnya jg ramah banget rekomend pokoknya,1
"lampu tidak berfungsi sebagaimana mestinya . bisa berganti warna maupun dimatikan padahal sudah mengeklik tombol dpi dan memakai software juga merah menyakitkan di mata saya malah mirip mouse an ribu mengirim pesan ke seller tapi ada respon selama lebih dari 1 jam terpaksa kasih bintang baru kali ini membeli produk aula merasa kecewa , sendiri termasuk pengguna gear",0
sudah di terima om .,1
"pengiriman sangat cepat , masker jahitannya rapi dan bahan kain baik",1
"speaker tidak jelas , jadi belum bisa dipakai",0
"produk sesuai deskripsi . respon seller amp pengiriman cepat diterima pesanan thank you ,",1
seperti biasa . gak kecewa,1
biarkan bintang yang berbicara,0
"fast response . great seller , watch happy shopping",1
sangat buruk pdahal disitu pengirimanya sehari nyampenya seminggu,0
bahan tipis sekali dan cepat habis,0
belinya transpulmin baby yg sampe kids . sorry dksih bintang 2 biar ada perbaikan kedepannya thx,0
"barang sudah diterima , pengiriman cepat",1
lumayan bagus walaupun masih agak telat pngiriman,0
barang tidak bisa di pakai . kecewaa,0
dibagian kantong sebelah kirinya robek,0
"barang bagus , harga maknyuuz . top markotop hahahaa",1
pesen warna hitam yang datang gold padahal sudah konfirm by wa . barang ada peyok kiri dan kanan kecewa,0
produk bagus dan respon cepat .,1
lumayan buat lari pagi mantap,1
"kirain bagus . ya , sesuai harganya murah",0
barang sesuai dng yg dipesan dan sejauh ini masih baik .,1
saya sunggu sangat kecewa dengan pediasure,0
sudah diterima . sesuai dengan gambarnya,1
barang tidak sesuai dengan pesanan,0
"pesanan sudah diterima , sampainya cepat y",1
"barang sesuai gambar ,",1
"gan , barang udah nyampe bagus barangnya",1
bukan merk kenmaster ternyata,1
dua hari udah sampe . gampang banget di rakit besinya lumayan kokoh dan sellernya sangat ramah terima kasih,1
always recommended .,1
arang murah kualitas gak murahan . tahnks gan,1
salah alamat . sudah saya kirim chat bahwa minta dicancel utk pesanan tsb krn sy masukin menit berikutnya langsung pesan ulang ke yg betul bukannya dibaca dulu chatnya malah diproses dua duanya dasar gak becus ifil dan akan di toko ini lagi,0
sangat sekali .,0
"barang bagus sesuai gambar , packing rapi sampai cepat . terimakasih",1
toko langganan . lemon nya fresh dan murni pelayanan pengiriman sangat baik,1
mantaapps . cepat pengiriman barang nya,1
ukuran tidak sesuai dengan hp nya,0
wangi amis tdk seperti merk lain,0
maaf tidak sesuai deskripsi . harusnya konfirmasi dulu sebelum kirim jika beda dengan keterangan doff yg datang bening botolnya trims,0
bagus hp jadul batre awet,1
ada kekecewaan ketika lihat brg datang . aq pikir barang beda dgn fishing pen yg dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya fto komentar smua typenya dikirim ke,0
"makasih ya mas sudah salah kirim , next time dicek dulu",0
"oke top markotop , proses cepat malam bayar siang sampai",1
respon cpt yg aku kirim sukak,1
sesuai produknya cpt sampainya mantab,1
"dapet celana yang gak ada kancingnya , sangat disayangkan .",0
"paket sudah diterima , terima kasih atas pelayanannya .",1
pas datang ky bau tape basi ? ga yg sebelumnya pesan . kynya sudah rusak,0
"barang dah nyampe , makasih",1
barang sesuai pesanan . dikirim cepat makasih,1
terlalu lama mulai tanggal baru sampainya hampir setengah bulan,0
barang sudah diterima namun blm ditest mudah mudahan tdk ada masalah amin,1
barang sudah sampe . terima kasih dan tingkatkan lagi responnya,1
"barang berfungsi dengan baik dan cepat sampai , namun ada 1 box yang tidak diberikan charger",1
"sangat amat kecewa , tidak layak jual",0
"repeat order , barang sesuai deskripsi packing rapi terima kasih",1
packing bagus dan respon cepat,1
ga sesuai foto . dan bahan bukan kulit lembu bohong,0
"mentang beli 1 buat ngepasin uang kenapa dikasih nya dlm kondisi bekas ya ? ga ada perekat sama sekali dan lekukan juga . iya murah , cuman harus profesional dong jualannya",0
produk oke . sangat bagus,1
barang sesuai deskripsi dan nyaman dipakai .,1
"produk sesuai orderan , cuma kurir jtnya yg lelet",1
pengiriman oke . semoga awet poe nya,1
mantap kali cukup .,1
ya cukup baik dan respon cepat . barang sih sesuai harga lahya,1
barang kosong . habis,0
"belanja kesekian x di lapak ini selalu puas dengan respon chat dan barangnyaa . pengiriman jg terbilang cepat , menggunakan si dpt potongan ongkir 5rb order sabtu jm 1 siang minggu barang sudah sampai recommended seller bgt",1
"very quick respon and communicative , good quality product too . job",1
barang sesuai . thanks,1
"barang yg di kirim tidak sesuai , kirimnya hrga murah . tp okelah uang sisanya udah kembalikan",0
"barang sesuai deskripsi . harga bersahabat , respon mantap pengiriman cepat recomended",1
maknyose,1
"diterima dalam keadaan baik , kedatangan sesuai deskripsi .",1
"barang sdh smp , udah gitu kurirnya ngaco . blm diterima direport udh trs gak dpt pc blackpink nya bkn klo ada tulisan bebas ongkir ekstra itu hrsnya ? krn yg sblmnya sy belanja di store lain pasti ini lupa atw jujur kecewa",0
paket sdh sampai sesuai pesanan . tks,1
"barangnya ringkih , gampang patah . pengunci tidak paten bahan kurang bagus ya mungkin sesuai sama harganya kliatan kaya diskon padahal harga normal untuk kualitas segitu ini yg buat g bintang 1 lah",0
"barang diterima keesokan hari dengan kondisi bagus . setelah dipasang , baterai bekerja normal cycle 1",1
produk sesuai pesanan . respon super cepat mantap,1
"kecewa sekali dengan kualitas botolnya , baru 2x semprot langsung copot seperti itu . terpaksa saya pindahkan isinya ke botol eceran sayang padahal wanginya enak",0
"barang sudah diterima , sesuai dan lengkap tuk kesekian kalinya . terima kasih",1
"gambar di iklan hitam , ga dikasih keterangan warna dikirimnya putih . ada usb receiver nya penjualnya kasih solusi mau komplain nnt kasian duitnya masuk ikhlasin aja lah",0
"flash yg simple pengaturannya , harga terjangkau buat pemula oke lah . sayang saya sudah pro hehehe",1
sudah sampai dan sesuai ekspektasi,1
mantap semoga awet dan bisa beli lagi .,1
barang dikrm beda dgn yg pesan,0
"so far berfungsi dgn baik . sedikit kekurangannya , led indikatornya sangat terang jd kadang agak mengganggu terutama di kondisi gelap overall good",1
produk ok . berfungsi semua 2 pcs lengkap pengiriman normal thanks gan next order lg,1
kurang bagus karena gak kena klipnya jadi kencang,0
"alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga , tapi gak papa makasih buat seller yg udah rela kepakek utk di rumah aja warnanya cantik ? . tidak menerawang",1
"baunya pasaran , prtama kali pakai semua orang sekitar gue sakit kepala . jangan trlalu expektasi tinggi rugi kalian harga segitu",0
barang sesuai . fast respond,1
sesuai harga .,1
mohon jika stock tidak ada . barang jadi dikirim,0
bahan jelek mudah patah . baru dua x pakai saja sudah jarumnya dan pegangannya keras sekali sungguh sangat merepotkaan membuta kerja lebih lambat baik beli yang agak mahal tapi berkualitas,0
seller very fast respon . recommend,1
baik . sudah dua kali beli disini terima kasih,1
gak mempan,0
"bahannya halus , lembut",1
"sdh pembelian berulang , lumpianya enak packingnya bgs penjual responsif dan pengiriman cpt .",1
kualitas nya kurang bagus,0
sebentar pakai sudah patah . aku pikir besi ternyata plastik,0
"terimakasih , .",1
"bagus , cepat dikirimnya . barang sesuai yang diharapkan",1
barang tidak bisa di cas . untuk suara standar aja,0
"tidak sesuai permintaan warnanya . pas di tanya , ngaku ngakunya udh chat kita ga jawab ada",0
"bagi temen mending ga usah beli drone disini , yang saya pakai baru dipakai 1 hari terbangnya udah miring pas take off malah jungkir balik sendiri kadang mati hidup chat ke penjual cuma diread dan direspon klo ada bintang 0 mah tak kasi ni toko . niat jualan",0
"proses dan pengiriman lama , gak recomended buat yg ingin cepat dapat vitamin di masa pandemic kaya .",0
"baguss sudah bisa dipakai , sampai dengan cepat",1
"payah . sudah di tulisin keterangan minta mtech eh kirimnya apa , maksa banget",0
sesuai deskripsi . bahan enak dipakai ukuran pas respon cepat thanks,1
dapet yang error . nilai ppm kebaca dalam ribuan kualitasnya jeles banget gak dicek dulu sebelum dikirim kecewa dan akan beli lagi disini,0
nggak enak . parah sekali mau makan nya juga takut,0
product and packing . good quality,1
barangnya dah sampe gan sesuai pesanan . makasih,1
"alhamdulillah sangat berguna buat kegiatan dikantor saya , karena banyak usb yang mau di colokkan tp pc nya cm dikit . membantu",1
mantap berfungsi sesuai spek moga awet,1
"kualitas baik , langsung bisa dipakai dikomputer",1
semua tombol berfungsi sebagaimana mestinya . senang bisa kembali bermain setelah 3 hari absen makasi gan,1
siip produknya,1
packing berantakan ada yg bocir tumpah semua,0
hancur . agak keras dan rasanya sudah lama,0
"agak kecewa , pesan biru atau hitam datang yg warna merah",0
"pelayanan toko sangat buruk , saya order laptop disini dan setelah barangnya sampai nya ga mau nyala . habis itu berusaha minta solusi dari seller awalnya masih respon seadanya tidak menawarkan lamban lalu karena mikir respondnya lama banget terpaksa ajukan komplain tapi di pernah jawab diskusi ataupun kendalanya dicuekin selama 8 hari jangka waktu dana refund kalau ada yg baca ulasan anjurkan utk lain jangan tergoda sama tittle official store nyata lebih baik merchant biasa harga juga murah",0
"respon lama , seller tdk komunikatif",0
mantap murah rekomend banget ni,1
"ga dipacking dikirim pke boxnya gitu aja . ? benyek parah , isinya ky barang bekas jg bgt baretnya sama ada noda apaan kaya gel jorok",0
"barang ok respon cepat , pertahankan pencapaiannya . supaya nanti bisa jadi langganan",1
produk sangat bagus dan packing rapi,1
"yeay paketan sudah sampe lama , tapi baru sempet review semoga dipakenya nyaman dan enak karena belum dibuka",1
cepet dikirimnya . barangnya lumayan bagus cuma ke kecilan dikit ternyata kegedean hp nya,1
"ok produk orisinil dan bekerja dengan baik , tq",1
